ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,janasena party,ap employees,ap assembly session today,high court,alliance,visakha
OEuXk1iBGHA,2022-12-28,0.9896233677864076,1486.0,TV5,85.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6fT_F1wtRiU,2022-12-28,0.993505597114563,2313.0,TV5,520.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
B7almiDDKds,2022-12-31,-0.9927467703819276,44778.0,TV9,436.0,165.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6zsiV0LjDVI,2023-01-02,-0.9994542002677916,2236.0,Sakshi,171.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
UVpbuHz2fYE,2023-01-02,-0.9994219541549684,2367.0,TV9,163.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3Snxh-fC758,2023-01-02,-0.9988179802894592,746.0,ABN,102.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZY70c4IPef0,2023-01-03,-0.9972795844078064,139650.0,TV5,520.0,228.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
abyw6ZgUmpk,2023-01-04,-0.9903007745742798,34282.0,TV5,365.0,52.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sFaHd8eaDec,2023-01-04,0.9967203736305236,17817.0,ABN,355.0,37.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eH5XQBDV1k4,2023-01-04,0.9941562414169312,608.0,TV9,260.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
SM07dAR1HAg,2023-01-04,0.5249940752983093,4081.0,ABN,385.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KN05e-tO6Fs,2023-01-06,-0.997847318649292,1529.0,TV9,300.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lJnpPUHFpQw,2023-01-08,0.9863176345825196,10108.0,Sakshi,310.0,94.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0
BIAMSl1S16o,2023-01-09,-0.9984642267227172,8946.0,ABN,170.0,33.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
C3rsL8gFWQ4,2023-01-11,-0.993191659450531,1526.0,TV9,300.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
jlzFW6Q4i4M,2023-01-12,-0.9979315996170044,3584.0,TV5,115.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hZfwaDrjRyI,2023-01-12,0.9953092932701112,16684.0,TV5,405.0,25.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
axi6debvGJ8,2023-01-12,0.9846065044403076,4079.0,TV9,142.0,18.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
sqLnZ0lAjqg,2023-01-12,-0.9913300275802612,35427.0,TV5,295.0,51.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
_auufw_aZp4,2023-01-13,-0.9985349178314208,2469.0,ABN,350.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
oWaSGT-gU7E,2023-01-17,-0.9987075328826904,8006.0,ABN,245.0,26.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fnt--5lurQc,2023-01-19,0.9979477524757384,658.0,TV9,109.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q2RxrQT50zs,2023-01-19,-0.991033971309662,4656.0,TV9,437.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mMQUjGpIKAA,2023-01-19,-0.995407223701477,6967.0,ABN,470.0,11.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CsfBSImeoKU,2023-01-20,-0.9942551255226136,13047.0,TV5,410.0,40.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mqQmCeWBD1Y,2023-01-21,-0.9976425766944884,588.0,TV5,212.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SswgXiPMCq8,2023-01-21,-0.9962589740753174,2473.0,TV9,190.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1hx3rVBgS7I,2023-01-24,0.9947000741958618,2994.0,ABN,295.0,8.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e_Q0QeMS7B8,2023-01-24,-0.9872384071350098,1426.0,TV9,189.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp0sBOKdSW8,2023-01-25,-0.9929962754249572,1479.0,TV5,410.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pif05VoZvA0,2023-01-25,-0.9982348680496216,1558.0,TV9,128.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
U1c8TyEBorU,2023-01-25,-0.99497389793396,1340.0,TV9,380.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
TGB8T25L_-I,2023-01-25,0.9972772002220154,4271.0,TV9,259.0,17.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
FdHvrOYoMVo,2023-01-26,-0.9983423948287964,2190.0,TV9,262.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
qBgmZU5s_ow,2023-01-26,0.9982962012290956,1170.0,ABN,211.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tbf8jVHcyds,2023-01-26,0.9984801411628724,58284.0,TV5,494.0,20.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0wyzrU58w5M,2023-01-26,0.996450901031494,14666.0,TV9,417.0,20.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zs14RAVo_eE,2023-01-27,-0.997730314731598,86978.0,TV5,356.0,70.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK4CVI4ceGA,2023-01-28,0.9918083548545836,19417.0,TV5,565.0,14.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kN2UwPbs9Uw,2023-01-30,0.888321578502655,3452.0,ABN,145.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sFhQ35_sUtQ,2023-01-30,-0.9979110360145568,13612.0,ABN,365.0,18.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
ZIYpfdgT2lo,2023-01-30,-0.9994489550590516,13689.0,ABN,465.0,31.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7-CsXxdW9dE,2023-01-30,-0.9984099864959716,1825.0,TV9,228.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yUGofrK4Jt0,2023-01-31,0.9984253644943236,41438.0,TV9,55.0,76.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
s90dmFdiBmE,2023-01-31,-0.9965344667434692,2046.0,ABN,110.0,5.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usBKLtsyzog,2023-01-31,-0.9616803526878356,5683.0,ABN,240.0,6.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QtDgZzg8l1Q,2023-02-01,-0.9902352690696716,3838.0,TV5,439.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cJZYyuQL6eo,2023-02-02,0.9871453046798706,20189.0,ABN,485.0,32.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hBUMuTAUgm8,2023-02-02,-0.9977866411209106,872.0,TV5,125.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbur-iMfeaw,2023-02-02,-0.9973526000976562,3501.0,TV5,125.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jDnI7FB6Olk,2023-02-02,-0.9943140745162964,14174.0,Sakshi,365.0,25.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
SP5IshbeDCs,2023-02-02,-0.9973984956741332,5610.0,TV5,510.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
U5K_NYsatfw,2023-02-03,-0.9982240796089172,55504.0,ABN,560.0,49.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93z_KqO_2Fg,2023-02-03,-0.9985707998275756,3626.0,TV9,177.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
H6-25VsSazw,2023-02-04,-0.9972500205039978,3171.0,TV5,490.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5A142cHC3_0,2023-02-07,0.9863046407699584,1442.0,TV5,149.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bDpfmnO1ZR0,2023-02-07,0.9915844202041626,1936.0,ABN,573.0,2.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qU9ADjIY-BM,2023-02-07,-0.9937858581542968,5824.0,ABN,107.0,78.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7AsGKszSRH8,2023-02-09,-0.9992334842681884,147450.0,ABN,405.0,90.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OGLK8CAlRig,2023-02-09,-0.9945003986358644,2735.0,ABN,330.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lkEtoYZDdsU,2023-02-09,-0.9991483688354492,43934.0,ABN,384.0,48.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wUP5l1zGcGM,2023-02-09,-0.9994376301765442,11403.0,ABN,215.0,26.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
fGEVz8qMveI,2023-02-09,0.9968729615211488,122716.0,ABN,485.0,215.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2W89lgs1XXY,2023-02-09,-0.9973047971725464,6504.0,TV5,340.0,17.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
HI7fHWwKzS8,2023-02-10,-0.9960921406745912,42567.0,TV5,435.0,48.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGsHh6xOmLU,2023-02-10,0.992214024066925,1704.0,TV9,493.0,7.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0mXKeNbizoA,2023-02-12,-0.980113923549652,14497.0,TV9,394.0,19.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1cOOsJOOCQ,2023-02-13,-0.9990711212158204,7339.0,TV5,207.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
HVcOmzfYGSI,2023-02-13,-0.997440218925476,1814.0,ABN,429.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vyJ2W026Jrk,2023-02-14,-0.9860700964927672,538.0,TV9,271.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LalxNoeFnj0,2023-02-15,-0.9909747242927552,895.0,TV9,455.0,6.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2tCTDIzWk2I,2023-02-15,-0.999103844165802,3439.0,ABN,180.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fvVRIgBPydo,2023-02-15,-0.998340368270874,5102.0,ABN,490.0,7.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1JdYf5yY5E,2023-02-15,-0.988888680934906,53946.0,ABN,225.0,43.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VDeskAUgck8,2023-02-15,0.989745318889618,39554.0,ABN,258.0,10.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
bw5nAkb4Hk0,2023-02-17,-0.998150110244751,6386.0,ABN,429.0,6.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i0fLfkxidUk,2023-02-17,0.9942272901535034,2157.0,TV9,396.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bRXq0ZOTZSM,2023-02-18,-0.9940139651298524,61554.0,ABN,460.0,64.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuv8hQ3xOC0,2023-02-18,0.9858127236366272,24013.0,Sakshi,561.0,31.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
-_6pSnDalLQ,2023-02-20,-0.9917793869972228,894.0,TV9,136.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c-evJEltya8,2023-02-20,0.9985876083374025,735.0,TV9,81.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O8bcvpILuQ8,2023-02-23,0.9983585476875304,2913.0,ABN,140.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odrGN2nCQTE,2023-02-23,0.990881323814392,3001.0,ABN,160.0,6.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6sAAT-Dz0,2023-02-23,0.8452895879745483,6755.0,TV5,190.0,9.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
M8nhBCzRBfU,2023-02-23,-0.9983391761779784,6165.0,ABN,110.0,10.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6rt_IzNII8I,2023-02-24,-0.997808277606964,8542.0,ABN,125.0,11.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E-6gfRoGb5s,2023-02-24,-0.9900879263877868,1756.0,TV9,230.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RdgIOQJLMKM,2023-02-25,0.9885602593421936,21008.0,ABN,310.0,29.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vxsh94oPBUw,2023-02-25,-0.9981489181518556,2263.0,ABN,80.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KxEFE7GVIUY,2023-02-25,-0.9905334711074828,2742.0,ABN,110.0,10.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VRapmos14iw,2023-02-25,-0.9969786405563354,10015.0,ABN,345.0,11.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
y3pGa1DHLEQ,2023-02-25,0.9928421974182128,4163.0,ABN,265.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5whhgUwwneo,2023-02-25,-0.9986452460289,6128.0,ABN,230.0,18.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
mn19o-2a_GI,2023-02-25,0.9956223368644714,2480.0,ABN,75.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
qvqHvXXTYKc,2023-02-25,-0.9971195459365844,4206.0,ABN,155.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
UkAncbPYs1Q,2023-02-25,-0.9930302500724792,16324.0,ABN,295.0,38.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HitUBiv8dvo,2023-02-28,0.9977036118507384,1475.0,TV9,243.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
y-MCMTRmd08,2023-02-28,-0.9969323873519896,16260.0,ABN,345.0,22.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c15dcP3vBrI,2023-03-01,0.9970406889915466,26699.0,ABN,285.0,30.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
HXkfePTplD8,2023-03-02,-0.9990806579589844,828.0,TV5,178.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
NJBHzHhaVtM,2023-03-02,-0.9985496401786804,3055.0,ABN,295.0,3.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
j6esfxKY4LM,2023-03-06,-0.997385799884796,57486.0,ABN,335.0,38.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iVo2nA_PLzc,2023-03-06,-0.9798234701156616,3787.0,ABN,300.0,18.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SSIdI2Ulp-w,2023-03-08,-0.9784784317016602,17907.0,ABN,350.0,34.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O0SinXXdxkg,2023-03-10,-0.9975371360778807,4463.0,ABN,170.0,13.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
OwbDzkSshCE,2023-03-13,-0.9952746629714966,3220.0,ABN,121.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
myCaHQslGWI,2023-03-13,0.9982535243034364,7758.0,Sakshi,66.0,5.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
whQoYUY3joU,2023-03-13,0.9914803504943848,1040.0,TV9,352.0,5.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Y4Ham6Lv5c,2023-03-16,-0.9937844276428224,1096.0,ABN,317.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
fu-EfgPYoXI,2023-03-16,0.9980326294898988,16651.0,Sakshi,223.0,27.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
VgODZ1HtEiU,2023-03-16,-0.9811004400253296,830.0,ABN,210.0,0.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9qnKeR93elg,2023-03-16,-0.9821240305900574,1443.0,ABN,275.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KhuVYuX8zio,2023-03-17,0.9944077730178832,7123.0,ABN,265.0,4.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o5XHXN4hoJQ,2023-03-17,0.9966099858283995,7264.0,Sakshi,277.0,23.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
vWWezsbxpSE,2023-03-23,-0.998488426208496,8253.0,TV9,357.0,21.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I1cmw8ivzDk,2023-03-24,-0.9980898499488832,74429.0,ABN,205.0,78.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P6tK2YF1aYc,2023-03-25,0.9979081153869628,1205.0,TV9,308.0,1.0,tiruvuru.png,kokkiligadda rakshana nidhi,YSRCP,Tiruvuru,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
