ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,MLC Elections 2023,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
Lov_UbtBCrc,2019-06-30,0.9980706572532654,2030.0,Sakshi,238.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GG8X4qtHdto,2019-07-01,0.997834861278534,19158.0,Sakshi,250.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tfJRcxuLwt8,2019-07-01,0.9949446320533752,5905.0,Sakshi,184.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nDs5RfnrEXA,2019-12-20,0.997031569480896,746.0,Sakshi,190.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sx_Ky70FaQg,2019-12-20,-0.998144030570984,166.0,Sakshi,238.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2OPViT4oKc,2019-12-20,0.99865984916687,201446.0,Sakshi,419.0,210.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nsQfGWnma2w,2019-12-20,0.9906960725784302,537.0,Sakshi,45.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2javyyicQG8,2019-12-20,-0.995131492614746,793.0,Sakshi,56.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9twzRn65_2o,2019-12-20,-0.9993444085121156,1297.0,Sakshi,264.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZcCiKdJwYBQ,2019-12-20,0.9894885420799256,186.0,Sakshi,39.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WhGjEH3fC9I,2019-12-20,0.997547209262848,8759.0,Sakshi,112.0,8.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
qr3N2Su-wnA,2019-12-20,0.993601620197296,708.0,Sakshi,42.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6cMyui9Vzw,2019-12-20,0.9984815716743468,1010.0,Sakshi,215.0,7.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Y0ofvoWJop8,2019-12-20,0.9952705502510072,2104.0,Sakshi,393.0,3.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uovRzdhaQvo,2019-12-20,-0.9925580024719238,977.0,Sakshi,222.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90T3Rq6LWDM,2019-12-20,0.9986573457717896,1489.0,Sakshi,147.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wPpa33kBFys,2019-12-20,-0.9929878115653992,272.0,Sakshi,149.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FB7CSx_JVPg,2019-12-20,-0.9991191029548644,1406.0,Sakshi,302.0,12.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
q64SNdPFkCw,2019-12-20,-0.9982300400733948,220.0,Sakshi,58.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
P5CcDVhJ1fQ,2019-12-21,0.996558964252472,588.0,Sakshi,67.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
dvoo6ju2Zv8,2019-12-21,0.983485460281372,734.0,Sakshi,244.0,3.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
qwR76rC8tHQ,2019-12-21,0.9983918070793152,112650.0,Sakshi,270.0,43.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lSmIKLSy_XA,2019-12-21,0.998245358467102,1437.0,Sakshi,227.0,2.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
_PVYDJa2850,2019-12-21,0.9984151124954224,467.0,Sakshi,181.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7SQJWl9fUFo,2019-12-21,0.9982171654701232,741.0,Sakshi,138.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
YX2F3vSISoM,2019-12-21,0.9983395338058472,1516.0,Sakshi,283.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1
g5ZlVGH9x-8,2019-12-21,0.99701189994812,21241.0,Sakshi,74.0,3.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eET_y8QCocI,2019-12-21,-0.9957644939422609,4707.0,Sakshi,267.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-TLohA0Kqw4,2019-12-21,0.9930623173713684,1744.0,Sakshi,310.0,4.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
iPIMUsRA3YE,2019-12-21,-0.9787944555282592,14669.0,Sakshi,29.0,5.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_xATIArs4L4,2019-12-21,0.9930614829063416,3065.0,Sakshi,379.0,5.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QaxYWJxZsYU,2019-12-21,0.9988129138946532,807.0,Sakshi,224.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UjPg4Q2egpg,2019-12-21,0.9986395239830016,3611.0,Sakshi,241.0,17.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j0qCZy-4QjA,2019-12-22,0.9950734972953796,1486.0,Sakshi,382.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83ma9xvBQDI,2019-12-22,0.9985994696617126,699.0,Sakshi,169.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
eMqQPBdG1HU,2019-12-22,0.9984254837036132,816.0,Sakshi,238.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
x83dfAMdKHs,2019-12-22,0.997265100479126,115288.0,Sakshi,396.0,53.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s69Jj2GLRm4,2019-12-22,-0.9859498143196106,986.0,Sakshi,58.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAB207GRiqc,2019-12-22,0.9967832565307616,3335.0,Sakshi,85.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
jIVaGBuShDQ,2019-12-22,0.9986296892166138,12670.0,Sakshi,250.0,18.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PosOR2ihRi0,2019-12-22,0.995092272758484,3010.0,Sakshi,347.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y30z7rU6QPA,2019-12-23,0.9987671375274658,17233.0,Sakshi,45.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OznjIfGb5_A,2019-12-23,0.9921708106994628,317.0,Sakshi,92.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
mjHC2xt1NV4,2019-12-23,0.9988024234771729,492.0,Sakshi,149.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fLFANDA-GpE,2019-12-23,0.9986701011657716,5570.0,Sakshi,270.0,13.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9wLTOhNkr2Y,2019-12-23,-0.9978647828102112,1172.0,Sakshi,92.0,4.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HdITpRSgzU,2019-12-23,0.9965417981147766,1084.0,Sakshi,142.0,0.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4uasZ-6209A,2019-12-23,0.9986565113067628,729.0,Sakshi,105.0,1.0,chilakuluripet.png,Vidadala Rajini,YSRCP,Chilakaluripet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
