ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
vGwVSy8daYg,2021-09-27,-0.99732506275177,2129255.0,Sakshi,53.0,0.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gcA9VBJW55o,2021-09-30,0.9857324957847596,8473.0,Sakshi,397.0,10.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v6QqPmYIVlU,2021-10-18,0.998418927192688,2347.0,Sakshi,300.0,2.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2cmTSdT31jM,2021-10-26,-0.9975600242614746,663.0,Sakshi,546.0,2.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vK8Whd07NrE,2021-10-26,-0.9979801774024964,734.0,Sakshi,523.0,0.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-jOdnciP_pk,2021-10-26,-0.9947772026062012,1589.0,Sakshi,547.0,0.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Dk5UWqzFvA,2021-10-28,0.9820043444633484,31670.0,Sakshi,96.0,36.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iyTcK8jg4PE,2021-11-03,0.9943587183952332,6361.0,Sakshi,467.0,18.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dhxq8TfxAU4,2021-11-03,-0.983182430267334,3481.0,Sakshi,400.0,5.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZRaY4bt64aQ,2021-11-05,0.9986139535903932,1540.0,Sakshi,236.0,2.0,alur.png,Gummanur Jayaram,YSRCP,Alur,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
