ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,MLC Elections 2023,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
zbS2lTLs-1w,2019-12-24,0.99778950214386,558.0,Sakshi,113.0,7.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_0OhIWjQ3vw,2019-12-26,0.9962729215621948,2494.0,Sakshi,359.0,6.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsR_2lKbc4s,2019-12-26,0.9970225691795348,37023.0,Sakshi,431.0,40.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A9zMZ7ys2zc,2020-03-03,-0.9754440188407898,27420.0,Sakshi,548.0,9.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5jROoNVN7QE,2020-03-03,0.9947270750999452,812.0,Sakshi,67.0,0.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KmJL73nS8G0,2020-03-03,0.99871027469635,362.0,Sakshi,128.0,0.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSaq-i7FGiE,2020-03-04,-0.9979935884475708,900.0,Sakshi,365.0,1.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SiVwsP1310E,2020-03-05,-0.9868332743644714,2355.0,Sakshi,113.0,2.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WkrJ-nsNzQ8,2020-03-05,-0.9977849125862122,732.0,Sakshi,26.0,0.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfCyY7LrMrI,2020-03-05,0.997314155101776,1601.0,Sakshi,41.0,3.0,myudukur.png,Raghuramireddy Settipalli,YSRCP,Mydukur,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
