ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,dhone.png,vizianagaram_.png,jaggayyapeta.png,kodur.png,venkatagiri.png,pulivendula.png,kanigiri.png,kalayan_durg.png,Venkata_Mahesh.png,nandikotkur.png
leqcFd6b5J0,2023-03-12,97.0,1.0,1492.0,-0.9825093746185304,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
hfMyioXUEh4,2023-01-05,177.0,5.0,49964.0,-0.985933482646942,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Eqsp8MEc9fo,2022-10-12,316.0,42.0,15494.0,0.998273491859436,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
fo6rqyl7p7Q,2023-03-30,186.0,3.0,3252.0,0.994933545589447,TV9,Buggana Rajendranath,0,0,0,0,0,0,1,0,0,0
5s_qunlY9Jg,2022-03-11,166.0,19.0,4188.0,-0.9987230896949768,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
JsusKPcNYVs,2022-12-26,171.0,128.0,1309356.0,0.9976813793182372,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Nkep4oy7POI,2023-01-31,345.0,51.0,71559.0,-0.9976654052734376,ABN,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,1
jPkVRSe_s-8,2023-02-10,339.0,1.0,1450.0,-0.9993374943733216,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
pEQbyLL3hpI,2023-02-01,260.0,0.0,587.0,0.9978225231170654,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
yHXtV4BgM_c,2023-01-05,226.0,30.0,164406.0,-0.9968475699424744,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
fiea7FQYNdk,2022-12-04,252.0,75.0,37471.0,-0.9975624084472656,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
C0ox3hXtisM,2023-03-16,87.0,0.0,1413.0,0.9897491335868835,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
AM6bnWJ4V-M,2023-02-14,94.0,4.0,1938.0,0.9973044395446776,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
nzE1csx_k-0,2023-04-08,296.0,0.0,1095.0,-0.8993126153945923,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
yOBgfP7lRJM,2022-09-07,100.0,6.0,15144.0,0.9919569492340088,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
bPJ6VJSpUg4,2023-03-08,318.0,42.0,29342.0,-0.9880086183547974,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Hj3EDMIKZkU,2022-09-15,279.0,3.0,7170.0,-0.9928948283195496,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
MQbO-H2Zs5U,2023-03-02,311.0,1.0,2584.0,0.9901202917099,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
0xaEOd_y1DA,2022-11-23,218.0,1.0,16751.0,-0.9913821816444396,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
CbgWLAFm4Io,2023-03-28,302.0,2.0,1618.0,0.9856653213500975,TV9,Buggana Rajendranath,0,0,0,0,1,0,0,0,0,0
lFK8DdKWGAc,2022-09-15,249.0,15.0,4461.0,-0.9994511008262634,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
XINjXwtgWms,2023-03-16,344.0,0.0,977.0,0.9955962300300598,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
1azc346HehY,2022-11-17,3880.0,4.0,4259.0,0.9918668866157532,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
AxBFOB9YbL4,2023-03-08,319.0,2.0,2951.0,0.9828981161117554,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
zwHj4b24OpI,2023-03-16,265.0,0.0,780.0,-0.9928649663925172,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
myxLlJ8vRW0,2021-02-16,200.0,0.0,1474.0,0.9917044639587402,Sakshi,Buggana Rajendranath,0,1,0,1,0,0,1,0,0,0
ynzwjLWEasE,2023-03-12,293.0,6.0,2329.0,0.9982945322990416,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,1,0,0,0
vCtV2q9zm4Y,2022-11-18,336.0,99.0,72543.0,0.9861515164375304,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,1,0,0,0
OWmr-vIFlrM,2023-03-03,113.0,2.0,4773.0,0.9955716133117676,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
R7cBVBLkomo,2023-03-16,95.0,0.0,4210.0,0.994429886341095,Sakshi,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
swov_LXxdNI,2023-03-17,72.0,0.0,463.0,-0.9959343671798706,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3d3-S2345ek,2023-03-17,128.0,3.0,1684.0,-0.9990990161895752,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Jx_HfQ9vrTo,2023-03-17,270.0,0.0,565.0,0.99044668674469,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
C-tWzG10Zkc,2023-03-14,224.0,0.0,2750.0,0.9971852898597716,ABN,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
cpayKQ_4Ycc,2023-02-27,126.0,0.0,919.0,0.9923669695854188,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
vcGEd9Xk-KY,2023-03-16,294.0,0.0,2170.0,0.9981233477592468,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,1,0,0
denpWU7imUo,2021-07-12,2428.0,121.0,20871.0,-0.9983356595039368,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ax4hw4jFej8,2022-11-18,272.0,11.0,3541.0,-0.7927032113075256,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
vpc2m57msRM,2022-03-10,57.0,93.0,102436.0,-0.9976786971092224,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
FtDRFm6CTTQ,2022-11-29,338.0,0.0,892.0,-0.9975074529647828,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
c9YRKFx5N2g,2022-12-11,188.0,16.0,160629.0,-0.9982125759124756,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
iwjRKNYGT-I,2023-04-15,60.0,2.0,1063.0,-0.9953899383544922,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
4ApDM1uxxks,2021-02-21,148.0,1.0,2736.0,0.9980862140655518,Sakshi,Buggana Rajendranath,0,1,0,0,0,0,0,0,0,0
Jc1H-PwUK-k,2023-03-16,1276.0,3.0,2852.0,-0.9850947856903076,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
PEAPioTjJ1I,2021-11-22,1518.0,80.0,15738.0,-0.9923428893089294,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
RIBMjw94NfE,2019-12-20,284.0,2.0,2154.0,0.9982081651687622,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
O_NiBkx175U,2022-09-28,146.0,3.0,581.0,-0.9979678988456726,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ZYpjn2DQh00,2023-04-04,223.0,0.0,1841.0,-0.9961907863616944,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
d2APs2V7-C4,2023-02-20,259.0,0.0,389.0,-0.9936483502388,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3_09BPW99Aw,2021-02-18,240.0,9.0,18811.0,-0.997835338115692,Sakshi,Buggana Rajendranath,0,1,0,0,0,0,0,0,0,0
0bvC8mGipDY,2022-03-21,510.0,6.0,3419.0,0.9935871362686156,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
lCT6amK2rlI,2023-03-13,90.0,4.0,742.0,-0.9978827834129332,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,1
uczbhyEIJUg,2022-12-10,236.0,36.0,25518.0,0.994342803955078,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
_OwcAFmK_wI,2022-12-02,218.0,2.0,19461.0,-0.9816837310791016,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3waMg5BTFdk,2023-03-16,23.0,5.0,16347.0,-0.9972647428512572,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
9C5viotd95g,2022-12-05,458.0,2.0,696.0,0.997295081615448,TV9,Buggana Rajendranath,1,1,1,0,1,0,1,0,0,0
a6OaM-Z-AZs,2023-01-23,337.0,5.0,4576.0,0.9962822794914246,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
2BidxLJHMk8,2023-04-01,43.0,0.0,1499.0,-0.9977610111236572,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
DpJ5LYmSr0Y,2023-01-17,114.0,0.0,858.0,-0.9970224499702454,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
A9gqMGJgDUA,2023-03-24,264.0,0.0,477.0,-0.997933030128479,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
q3QLjUi4nl4,2023-03-19,99.0,0.0,827.0,-0.9949177503585817,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
HaO8SdqYpBc,2022-10-29,350.0,10.0,5743.0,-0.9966688752174376,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
AL95f7VUrFA,2022-09-15,260.0,38.0,10813.0,-0.9992417097091676,TV5,Buggana Rajendranath,0,0,0,1,0,0,0,1,0,0
iAbJ8uckjMk,2023-03-16,688.0,1.0,814.0,0.9978468418121338,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
n_KpI83r3AI,2021-02-14,192.0,0.0,3221.0,0.9951104521751404,Sakshi,Buggana Rajendranath,0,0,0,0,0,1,0,0,1,0
0DL1hPQok1g,2023-03-14,213.0,0.0,399.0,-0.9928529858589172,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Vp1ETTev5GA,2022-12-05,139.0,13.0,5454.0,0.9986138343811036,Sakshi,Buggana Rajendranath,0,0,1,0,0,0,0,0,0,0
OlUyqlyNmQk,2022-09-16,267.0,6.0,5919.0,0.9837333559989928,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
MjUKznUB7Uw,2023-01-10,270.0,8.0,3036.0,-0.998596727848053,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
gktH7E87RPs,2023-03-16,287.0,0.0,2073.0,0.9988046884536744,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
Yu7kjmh4x3Y,2022-11-19,280.0,0.0,585.0,-0.9992331266403198,ABN,Buggana Rajendranath,0,1,0,0,0,1,1,0,0,0
73axQhWfy0k,2023-02-02,200.0,24.0,7232.0,-0.9799005389213562,TV5,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
mkw4RC9Bpbo,2023-03-10,181.0,3.0,1852.0,-0.981658101081848,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
RNsKH1BFih0,2022-03-16,73.0,2.0,3653.0,-0.995739221572876,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
amiz3Em2ve0,2023-01-03,140.0,1.0,632.0,-0.9965649247169496,TV9,Buggana Rajendranath,0,0,1,0,0,0,0,0,0,0
FzCdZpM2Dmc,2023-04-04,231.0,3.0,739.0,0.9936885237693788,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
QQM-RpZHhLA,2022-09-16,214.0,2.0,2537.0,-0.9985089898109436,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
KhnIGhy22co,2023-03-01,141.0,62.0,12444.0,-0.9951772689819336,TV9,Buggana Rajendranath,0,0,0,0,0,0,1,0,0,0
giTKVK4qNQo,2023-04-05,272.0,0.0,781.0,0.997102916240692,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Q5SvG95sOgs,2022-08-22,319.0,3.0,6016.0,0.9971815347671508,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
DrzP48Npdoo,2023-01-23,45.0,7.0,11530.0,-0.9940873384475708,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
mjKoeiNPMmY,2021-02-17,228.0,1.0,4760.0,0.991859257221222,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
iQErOVMMT4M,2022-03-11,93.0,26.0,9765.0,0.9987208247184752,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
0tRVJsIfpXw,2023-01-16,190.0,2.0,68914.0,0.9967324733734132,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
AliC0Xvr8Tk,2023-01-11,272.0,8.0,619.0,0.9982830286026,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
kHzjXh-BUHU,2022-12-23,60.0,1.0,2448.0,-0.9971188306808472,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
K2ro0rZ3j0I,2023-03-17,268.0,0.0,463.0,-0.9791455268859864,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
ihnFpKuNNcs,2022-03-16,2812.0,1.0,1243.0,0.9938420057296752,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
yGOcNRu6Y44,2022-11-02,240.0,18.0,1624.0,-0.9768831729888916,TV5,Buggana Rajendranath,1,0,0,0,0,1,0,0,0,0
Zt2DpVy5EHw,2022-11-13,180.0,1.0,3354.0,-0.9975892305374146,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
r3fmogilUjY,2023-02-15,86.0,9.0,2480.0,-0.9887545108795166,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
N6UI2YfCRJY,2022-12-12,330.0,0.0,1008.0,0.9950690269470216,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
I5__sFcrmLU,2023-03-28,199.0,0.0,314.0,-0.9957857728004456,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
e_ycXd9ReUk,2023-02-25,150.0,3.0,893.0,-0.9975942969322203,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,1,0
m8gbfVwf_xI,2022-03-15,259.0,4.0,982.0,-0.9838993549346924,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
tuRS7kbSO4A,2023-04-06,305.0,4.0,1046.0,-0.9971488118171692,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
dPYIYTAiJTM,2023-04-13,346.0,7.0,2527.0,-0.996764063835144,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
OVUTSAI5Qjg,2023-04-20,78.0,0.0,390.0,0.993598222732544,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
GAFocdwhg7U,2022-10-09,315.0,0.0,1522.0,-0.9909561276435852,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
2Z7T9Xq-Bks,2023-03-13,40.0,253.0,283425.0,0.9988480806350708,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
VHzx0OYJ1Eo,2021-02-16,274.0,2.0,3615.0,0.9959558248519896,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
HXDntY7k_uE,2023-03-17,275.0,0.0,721.0,0.9962576627731324,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
rhS81xN5aBU,2023-02-10,32.0,1.0,6448.0,0.9960837364196776,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
e4Hdww5q1A4,2023-02-06,205.0,0.0,676.0,-0.9973843693733216,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
EFPjK8Dn3b4,2023-04-18,321.0,24.0,45912.0,0.9623546600341796,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
fqLzQ6gcEO8,2023-01-23,84.0,0.0,585.0,-0.9931801557540894,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
cbz3jfZecNQ,2021-02-15,134.0,0.0,847.0,0.9981093406677246,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
4nVKp4XhiI0,2022-11-24,265.0,1.0,796.0,0.985506534576416,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Hjv_deoWzWo,2023-01-18,327.0,12.0,5819.0,0.9977787137031556,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
jpq7UXCZ5Bk,2023-03-11,265.0,4.0,7735.0,-0.9991840720176696,TV9,Buggana Rajendranath,0,0,0,0,1,0,0,0,0,0
GuxvJj12EbU,2023-04-15,156.0,2.0,1085.0,-0.9971256852149964,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
hbFOREkr7JU,2023-02-28,77.0,1.0,5934.0,0.9976661205291748,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
VV_s0Lrih5g,2023-03-13,72.0,0.0,481.0,-0.9993730187416076,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
sIA32UaxlUc,2022-10-14,199.0,2.0,2064.0,-0.996513307094574,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
X7_KM0R_0tc,2022-09-14,225.0,0.0,993.0,-0.9677715301513672,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
zY-OeuCzeV4,2022-10-23,265.0,29.0,7783.0,-0.9973133206367492,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
9hvv3nJAVns,2023-03-17,255.0,3.0,641.0,-0.998379111289978,TV9,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
u_AynWG43NQ,2022-12-17,228.0,4.0,69530.0,-0.9956639409065248,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
8kFh7Ht-8PU,2022-11-17,2855.0,0.0,1379.0,0.9898780584335328,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
e5l61zG0e5M,2023-03-10,244.0,1.0,1326.0,0.9804739952087402,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
ISwXaND1Z-E,2022-11-10,202.0,4.0,960.0,0.9971517324447632,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3Uz6MY_ANRA,2023-03-16,190.0,29.0,26908.0,-0.9921861886978148,Sakshi,Buggana Rajendranath,1,0,0,0,0,1,0,1,0,0
-uzLtI8gPhI,2023-01-08,310.0,51.0,4277.0,-0.9853208661079408,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3NWUKUfMx0I,2022-06-24,1966.0,58.0,18972.0,-0.9957362413406372,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
UWzGtMe73mg,2023-03-03,1059.0,32.0,15236.0,0.9979939460754396,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
oLNkJBZKMsY,2023-03-22,279.0,21.0,3001.0,-0.9925423860549928,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
mM73cDGv_j4,2022-12-05,250.0,190.0,198404.0,-0.999427616596222,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
JX2YIuniRmQ,2023-03-16,106.0,0.0,548.0,0.994210720062256,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
SimQ_yLpQiQ,2022-10-01,184.0,0.0,1549.0,-0.983302891254425,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
c7FBfDUeOYk,2023-02-14,287.0,23.0,2386.0,-0.9929589033126832,ABN,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
w3JiAZgqKU4,2023-03-13,131.0,0.0,3115.0,0.9983201622962952,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
vAYBTB5NBb0,2023-01-26,169.0,0.0,1396.0,0.9969807267189026,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
hQwCBocQ1Xg,2021-02-18,132.0,0.0,1783.0,0.997515082359314,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
4DD_vb1aDpA,2023-02-03,275.0,1.0,1223.0,0.9913700819015504,TV5,Buggana Rajendranath,0,0,0,1,0,0,0,0,0,0
ot9cGgLcXhM,2023-02-16,218.0,7.0,3729.0,-0.9955549836158752,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
VaYPzC9_66Y,2023-03-16,259.0,4.0,3028.0,0.9979439377784728,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
IrxWsLcTbx8,2022-11-07,60.0,2.0,3025.0,0.9883986115455629,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
GU2DhxCVNiQ,2023-02-25,90.0,0.0,1058.0,-0.9968342185020448,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
udV1Ay7hZf8,2023-03-16,98.0,0.0,1092.0,-0.99334055185318,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
3CCO9I41cFQ,2022-09-13,237.0,2.0,1660.0,-0.9986322522163392,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
dQAc8FnBAho,2022-11-02,2255.0,14.0,3536.0,0.991686999797821,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
ePr3e-GHQys,2022-09-15,88.0,274.0,113471.0,-0.9977514147758484,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
slXF33DzZ7Y,2023-03-03,179.0,0.0,1573.0,0.9970689415931702,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
XaB24O-FO5k,2022-12-05,277.0,1.0,634.0,0.9982936978340148,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
HRNbSXRFCik,2023-03-12,328.0,7.0,2941.0,0.9692771434783936,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
kT81aUqHmr4,2022-10-19,325.0,70.0,54848.0,-0.9958765506744384,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
h52_fXefols,2023-01-15,326.0,3.0,24974.0,-0.997904658317566,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
GwjweKJUFdM,2023-04-05,139.0,0.0,3213.0,-0.9925314784049988,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
pXLXZS1bEaQ,2023-02-18,181.0,5.0,4720.0,0.99072927236557,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
mXFcfg0XDec,2022-12-02,326.0,0.0,408.0,0.9981822967529296,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-K1whv7t7lA,2023-04-12,194.0,29.0,11600.0,0.9898513555526732,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
_qcTi_HRFv4,2023-03-17,313.0,6.0,1443.0,0.9983118772506714,Sakshi,Buggana Rajendranath,0,1,1,1,1,0,0,0,0,0
QJl9lbjSGUg,2022-11-18,101.0,7.0,1841.0,-0.9973406195640564,ABN,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
S5_KTX32HO8,2023-01-07,218.0,3.0,64200.0,-0.997812271118164,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
cmW5u1ZWxtk,2022-03-14,81.0,6.0,8694.0,-0.9994398951530457,Sakshi,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
RLYNDims4kk,2023-02-15,141.0,17.0,3492.0,0.9949404001235962,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
d7yBqAzFkkc,2023-01-18,5267.0,1.0,2795.0,0.9956747889518738,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
aFK036FnJag,2022-12-05,357.0,466.0,344850.0,0.996572732925415,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
w8YXqEh63tU,2022-09-01,70.0,0.0,868.0,-0.9970494508743286,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
MY8OJ-o-NGQ,2023-03-16,257.0,0.0,3494.0,0.997369647026062,ABN,Buggana Rajendranath,1,0,0,0,0,0,0,0,0,0
NwigYsDGo5s,2021-02-15,282.0,0.0,1276.0,-0.9209070801734924,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
JUfdbM1qJek,2022-03-10,260.0,229.0,78995.0,-0.9975997805595398,Sakshi,Buggana Rajendranath,0,1,1,1,1,1,0,0,0,0
OXyUiq1gdV0,2021-12-16,334.0,1.0,2064.0,0.9970034956932068,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
P8FyEmtXFFY,2022-11-02,2115.0,14.0,12353.0,0.9900791645050048,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
M3gBxOosvLY,2023-01-03,249.0,21.0,5793.0,-0.9990347623825072,ABN,Buggana Rajendranath,0,0,0,0,0,1,0,0,0,0
iaW7vr-GzqE,2022-03-10,334.0,536.0,130143.0,-0.987644612789154,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
rEudzO1aYic,2023-03-23,90.0,0.0,1276.0,0.9835574626922609,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
Yi8dPavpbF4,2023-03-18,457.0,28.0,19415.0,-0.9977843165397644,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
-zcZeOllmJE,2023-01-07,291.0,0.0,902.0,0.9957758784294128,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
LCn3IQWZqSw,2022-12-27,196.0,2.0,4299.0,0.9909232258796692,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
NEHw4PvC0ac,2023-03-30,286.0,1.0,946.0,-0.9977568984031676,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
2B9iOT1Hefc,2023-03-13,40.0,0.0,3236.0,0.9988161325454712,TV9,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
MgjAuL-ImmA,2023-03-18,194.0,6.0,4947.0,-0.9519817233085632,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
cZx0buJvYNA,2023-04-14,302.0,0.0,561.0,-0.9987778067588806,ABN,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
iAdcizFZMKo,2019-12-27,333.0,51.0,565548.0,0.9980785846710204,Sakshi,Buggana Rajendranath,0,0,0,0,0,0,0,0,0,0
kPV-Zi1pXPg,2023-02-03,141.0,1.0,833.0,0.9974297881126404,TV5,Buggana Rajendranath,0,0,0,0,0,0,0,1,0,0
